;Load_0;Load_1;Load_2;Load_3;Load_4;Load_5;Load_6;Load_7;Load_8;Load_9;Load_10;Load_11;Load_12
60;-15663.121941449652;-15663.121941449652;-15663.121941449652;-15663.121941449652;-15663.121941449652;-15663.121941449652;-15663.121941449652;-15663.121941449652;-15663.121941449652;-15663.121941449652;-15663.121941449652;-15663.121941449652;-15663.121941449652
61;-15118.487141753472;-15118.487141753472;-15118.487141753472;-15118.487141753472;-15118.487141753472;-15118.487141753472;-15118.487141753472;-15118.487141753472;-15118.487141753472;-15118.487141753472;-15118.487141753472;-15118.487141753472;-15118.487141753472
62;-12808.747485850694;-12808.747485850694;-12808.747485850694;-12808.747485850694;-12808.747485850694;-12808.747485850694;-12808.747485850694;-12808.747485850694;-12808.747485850694;-12808.747485850694;-12808.747485850694;-12808.747485850694;-12808.747485850694
63;-10846.224742230905;-10846.224742230905;-10846.224742230905;-10846.224742230905;-10846.224742230905;-10846.224742230905;-10846.224742230905;-10846.224742230905;-10846.224742230905;-10846.224742230905;-10846.224742230905;-10846.224742230905;-10846.224742230905
64;-9839.315492404514;-9839.315492404514;-9839.315492404514;-9839.315492404514;-9839.315492404514;-9839.315492404514;-9839.315492404514;-9839.315492404514;-9839.315492404514;-9839.315492404514;-9839.315492404514;-9839.315492404514;-9839.315492404514
65;-8568.967250998265;-8568.967250998265;-8568.967250998265;-8568.967250998265;-8568.967250998265;-8568.967250998265;-8568.967250998265;-8568.967250998265;-8568.967250998265;-8568.967250998265;-8568.967250998265;-8568.967250998265;-8568.967250998265
66;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025;-5592.7489207018025
67;-3326.99722806857;-3326.99722806857;-3326.99722806857;-3326.99722806857;-3326.99722806857;-3326.99722806857;-3326.99722806857;-3326.99722806857;-3326.99722806857;-3326.99722806857;-3326.99722806857;-3326.99722806857;-3326.99722806857
68;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784;-2687.4816566948784
69;-1455.053142046441;-1455.053142046441;-1455.053142046441;-1455.053142046441;-1455.053142046441;-1455.053142046441;-1455.053142046441;-1455.053142046441;-1455.053142046441;-1455.053142046441;-1455.053142046441;-1455.053142046441;-1455.053142046441
