;Tariff_mean;Tariff_max_1;Tariff_min_1;Tariff_max_2;Tariff_min_2;Tariff_max_3;Tariff_min_3
5618;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5619;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5620;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5621;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5622;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5623;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5624;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5625;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5626;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5627;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5628;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5629;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5630;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5631;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5632;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5633;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5634;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5635;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5636;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5637;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5638;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5639;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5640;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5641;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5642;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5643;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5644;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5645;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5646;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5647;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5648;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5649;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5650;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5651;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5652;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5653;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5654;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5655;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5656;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5657;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5658;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5659;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5660;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5661;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5662;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5663;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5664;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5665;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5666;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5667;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5668;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5669;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5670;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5671;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5672;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5673;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5674;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5675;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5676;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5677;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5678;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5679;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5680;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5681;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5682;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5683;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5684;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5685;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5686;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5687;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5688;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5689;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5690;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5691;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5692;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5693;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5694;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5695;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5696;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5697;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5698;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5699;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5700;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5701;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5702;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5703;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5704;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5705;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5706;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5707;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5708;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5709;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5710;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5711;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5712;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5713;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5714;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5715;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5716;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5717;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5718;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5719;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5720;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5721;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5722;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5723;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5724;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5725;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5726;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5727;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5728;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5729;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5730;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5731;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5732;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5733;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5734;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5735;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5736;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5737;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5738;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5739;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5740;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5741;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5742;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5743;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5744;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5745;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5746;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5747;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5748;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5749;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5750;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5751;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5752;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5753;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5754;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5755;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5756;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5757;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5758;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5759;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5760;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5761;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5762;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5763;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5764;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5765;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5766;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5767;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5768;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5769;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5770;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5771;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5772;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5773;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5774;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5775;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5776;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5777;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5778;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5779;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5780;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5781;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5782;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5783;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5784;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5785;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5786;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5787;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5788;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5789;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5790;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5791;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5792;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5793;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5794;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5795;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5796;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5797;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5798;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5799;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5800;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5801;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5802;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5803;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5804;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5805;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5806;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5807;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5808;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5809;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5810;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5811;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5812;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5813;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5814;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5815;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5816;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5817;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5818;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5819;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5820;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5821;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5822;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5823;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5824;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5825;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5826;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5827;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5828;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5829;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5830;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5831;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5832;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5833;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5834;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5835;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5836;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5837;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5838;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5839;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5840;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5841;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5842;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5843;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5844;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5845;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5846;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5847;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5848;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5849;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5850;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5851;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5852;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5853;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5854;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5855;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5856;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5857;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5858;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5859;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5860;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5861;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5862;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5863;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5864;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5865;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5866;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5867;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5868;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5869;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5870;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5871;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5872;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5873;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5874;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5875;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5876;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5877;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5878;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5879;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5880;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5881;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5882;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5883;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5884;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5885;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5886;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5887;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5888;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5889;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5890;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5891;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5892;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5893;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5894;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5895;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5896;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5897;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5898;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5899;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5900;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5901;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5902;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5903;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5904;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5905;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5906;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5907;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5908;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5909;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5910;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5911;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5912;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5913;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5914;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5915;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5916;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5917;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5918;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5919;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5920;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5921;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5922;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5923;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5924;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5925;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
5926;0.075287397;0.079148176;0.071426619;0.083008954;0.06756584;0.086869733;0.063705062
