;Feed_in_Price_EUR_kWh;Electricity_Price_EUR_kWh;PV_Power_W;Irradiance;Time_unix
961;0.0816;0.307325;1261.900006;145.0410959;1609516860
962;0.0816;0.307325;1243.68387;145.0410959;1609516920
963;0.0816;0.307325;1219.468046;145.0410959;1609516980
964;0.0816;0.307325;1184.661385;145.0410959;1609517040
965;0.0816;0.307325;1176.359966;145.0410959;1609517100
966;0.0816;0.307325;1176.36814;145.0410959;1609517160
967;0.0816;0.307325;1176.361182;145.0410959;1609517220
968;0.0816;0.307325;1176.372928;145.0410959;1609517280
969;0.0816;0.307325;1176.380024;145.0410959;1609517340
970;0.0816;0.307325;1176.370089;132.5890411;1609517400
971;0.0816;0.307325;1176.368272;132.5890411;1609517460
972;0.0816;0.307325;1176.369808;132.5890411;1609517520
973;0.0816;0.307325;1176.379162;132.5890411;1609517580
974;0.0816;0.307325;1166.816134;132.5890411;1609517640
975;0.0816;0.307325;1140.444088;132.5890411;1609517700
976;0.0816;0.307325;1099.39465;132.5890411;1609517760
977;0.0816;0.307325;1081.580377;132.5890411;1609517820
978;0.0816;0.307325;1058.084861;132.5890411;1609517880
979;0.0816;0.307325;1002.221271;132.5890411;1609517940
980;0.0816;0.307325;991.522505;122.0639269;1609518000
981;0.0816;0.307325;991.5191774;122.0639269;1609518060
982;0.0816;0.307325;991.5234722;122.0639269;1609518120
983;0.0816;0.307325;991.5279738;122.0639269;1609518180
984;0.0816;0.307325;991.5265138;122.0639269;1609518240
985;0.0816;0.307325;991.5277492;122.0639269;1609518300
986;0.0816;0.307325;991.5218067;122.0639269;1609518360
987;0.0816;0.307325;991.5249712;122.0639269;1609518420
988;0.0816;0.307325;991.5174705;122.0639269;1609518480
989;0.0816;0.307325;988.115812;122.0639269;1609518540
990;0.0816;0.307325;949.3605883;110.1780822;1609518600
991;0.0816;0.307325;917.152645;110.1780822;1609518660
992;0.0816;0.307325;898.26899;110.1780822;1609518720
993;0.0816;0.307325;882.7782708;110.1780822;1609518780
994;0.0816;0.307325;843.4099127;110.1780822;1609518840
995;0.0816;0.307325;834.6863563;110.1780822;1609518900
996;0.0816;0.307325;834.6855401;110.1780822;1609518960
997;0.0816;0.307325;834.6866422;110.1780822;1609519020
998;0.0816;0.307325;834.6982361;110.1780822;1609519080
999;0.0816;0.307325;834.6941922;110.1780822;1609519140
1000;0.0816;0.307325;834.683844;98.24200913;1609519200
1001;0.0816;0.307325;834.694652;98.24200913;1609519260
1002;0.0816;0.307325;834.6942038;98.24200913;1609519320
1003;0.0816;0.307325;834.6355715;98.24200913;1609519380
1004;0.0816;0.307325;822.5896395;98.24200913;1609519440
1005;0.0816;0.307325;761.8141822;98.24200913;1609519500
1006;0.0816;0.307325;726.1020298;98.24200913;1609519560
1007;0.0816;0.307325;706.1966107;98.24200913;1609519620
1008;0.0816;0.307325;686.0587591;98.24200913;1609519680
1009;0.0816;0.307325;647.3439645;98.24200913;1609519740
1010;0.0816;0.307325;636.1808887;85.48858447;1609519800
1011;0.0816;0.307325;636.1644556;85.48858447;1609519860
1012;0.0816;0.307325;636.1865648;85.48858447;1609519920
1013;0.0816;0.307325;636.1668412;85.48858447;1609519980
1014;0.0816;0.307325;636.1641225;85.48858447;1609520040
1015;0.0816;0.307325;636.1698392;85.48858447;1609520100
1016;0.0816;0.307325;636.1884597;85.48858447;1609520160
1017;0.0816;0.307325;636.1666686;85.48858447;1609520220
1018;0.0816;0.307325;636.1753564;85.48858447;1609520280
1019;0.0816;0.307325;630.5048545;85.48858447;1609520340
1020;0.0816;0.32569;601.1830896;72.61187215;1609520400
1021;0.0816;0.32569;574.5843985;72.61187215;1609520460
1022;0.0816;0.32569;555.2419206;72.61187215;1609520520
1023;0.0816;0.32569;538.6073637;72.61187215;1609520580
1024;0.0816;0.32569;508.8470064;72.61187215;1609520640
1025;0.0816;0.32569;501.2707247;72.61187215;1609520700
1026;0.0816;0.32569;501.2476836;72.61187215;1609520760
1027;0.0816;0.32569;501.2578142;72.61187215;1609520820
1028;0.0816;0.32569;501.2620906;72.61187215;1609520880
1029;0.0816;0.32569;501.2772504;72.61187215;1609520940
1030;0.0816;0.32569;501.2693401;60.87671233;1609521000
1031;0.0816;0.32569;501.2694139;60.87671233;1609521060
1032;0.0816;0.32569;501.2658936;60.87671233;1609521120
1033;0.0816;0.32569;501.282204;60.87671233;1609521180
1034;0.0816;0.32569;496.7851336;60.87671233;1609521240
1035;0.0816;0.32569;458.1559019;60.87671233;1609521300
1036;0.0816;0.32569;437.8623922;60.87671233;1609521360
1037;0.0816;0.32569;424.7863808;60.87671233;1609521420
1038;0.0816;0.32569;410.248782;60.87671233;1609521480
1039;0.0816;0.32569;382.0557831;60.87671233;1609521540
1040;0.0816;0.32569;373.8852111;50.96347032;1609521600
1041;0.0816;0.32569;373.8877009;50.96347032;1609521660
1042;0.0816;0.32569;373.89035;50.96347032;1609521720
1043;0.0816;0.32569;373.8974377;50.96347032;1609521780
1044;0.0816;0.32569;373.8877354;50.96347032;1609521840
1045;0.0816;0.32569;373.8864823;50.96347032;1609521900
1046;0.0816;0.32569;373.877838;50.96347032;1609521960
1047;0.0816;0.32569;373.8836016;50.96347032;1609522020
1048;0.0816;0.32569;373.8873763;50.96347032;1609522080
1049;0.0816;0.32569;369.4782526;50.96347032;1609522140
1050;0.0816;0.32569;350.4758489;42.78995434;1609522200
1051;0.0816;0.32569;337.4279659;42.78995434;1609522260
1052;0.0816;0.32569;328.7647109;42.78995434;1609522320
1053;0.0816;0.32569;312.5975624;42.78995434;1609522380
1054;0.0816;0.32569;293.5144364;42.78995434;1609522440
1055;0.0816;0.32569;288.2755314;42.78995434;1609522500
1056;0.0816;0.32569;288.270735;42.78995434;1609522560
1057;0.0816;0.32569;288.2670608;42.78995434;1609522620
1058;0.0816;0.32569;288.2612284;42.78995434;1609522680
1059;0.0816;0.32569;288.268241;42.78995434;1609522740
1060;0.0816;0.32569;288.2637511;36.39726027;1609522800
1061;0.0816;0.32569;288.2848263;36.39726027;1609522860
1062;0.0816;0.32569;288.2737139;36.39726027;1609522920
1063;0.0816;0.32569;288.266288;36.39726027;1609522980
1064;0.0816;0.32569;282.5657301;36.39726027;1609523040
1065;0.0816;0.32569;260.2657594;36.39726027;1609523100
1066;0.0816;0.32569;243.4168134;36.39726027;1609523160
1067;0.0816;0.32569;234.2939904;36.39726027;1609523220
1068;0.0816;0.32569;218.8918602;36.39726027;1609523280
1069;0.0816;0.32569;203.8415253;36.39726027;1609523340
1070;0.0816;0.32569;200.4085763;28.9086758;1609523400
1071;0.0816;0.32569;200.4009076;28.9086758;1609523460
1072;0.0816;0.32569;200.4079952;28.9086758;1609523520
1073;0.0816;0.32569;200.4168413;28.9086758;1609523580
1074;0.0816;0.32569;200.3983067;28.9086758;1609523640
1075;0.0816;0.32569;200.4071372;28.9086758;1609523700
1076;0.0816;0.32569;200.4072241;28.9086758;1609523760
1077;0.0816;0.32569;200.3943293;28.9086758;1609523820
1078;0.0816;0.32569;200.4484324;28.9086758;1609523880
1079;0.0816;0.32569;196.0500798;28.9086758;1609523940
1080;0.0816;0.33296;172.7206105;23.57534247;1609524000
1081;0.0816;0.33296;158.6443445;23.57534247;1609524060
1082;0.0816;0.33296;156.1735439;23.57534247;1609524120
1083;0.0816;0.33296;150.3880153;23.57534247;1609524180
1084;0.0816;0.33296;143.2672479;23.57534247;1609524240
1085;0.0816;0.33296;141.3563809;23.57534247;1609524300
1086;0.0816;0.33296;141.3344224;23.57534247;1609524360
1087;0.0816;0.33296;141.3453502;23.57534247;1609524420
1088;0.0816;0.33296;141.3464523;23.57534247;1609524480
1089;0.0816;0.33296;141.3507072;23.57534247;1609524540
1090;0.0816;0.33296;141.3508967;18.37899543;1609524600
1091;0.0816;0.33296;141.3539694;18.37899543;1609524660
1092;0.0816;0.33296;141.3511686;18.37899543;1609524720
1093;0.0816;0.33296;141.33164;18.37899543;1609524780
1094;0.0816;0.33296;136.9033521;18.37899543;1609524840
1095;0.0816;0.33296;107.4932925;18.37899543;1609524900
1096;0.0816;0.33296;88.22915392;18.37899543;1609524960
1097;0.0816;0.33296;83.30914937;18.37899543;1609525020
1098;0.0816;0.33296;78.27524844;18.37899543;1609525080
1099;0.0816;0.33296;73.59301957;18.37899543;1609525140
1100;0.0816;0.33296;72.55702068;13.93150685;1609525200
1101;0.0816;0.33296;72.54311438;13.93150685;1609525260
1102;0.0816;0.33296;72.5406673;13.93150685;1609525320
1103;0.0816;0.33296;72.53888664;13.93150685;1609525380
1104;0.0816;0.33296;72.55561679;13.93150685;1609525440
1105;0.0816;0.33296;72.54915838;13.93150685;1609525500
1106;0.0816;0.33296;72.55201052;13.93150685;1609525560
1107;0.0816;0.33296;72.54956715;13.93150685;1609525620
1108;0.0816;0.33296;72.54797617;13.93150685;1609525680
1109;0.0816;0.33296;69.77392035;13.93150685;1609525740
1110;0.0816;0.33296;54.53920815;9.118721461;1609525800
1111;0.0816;0.33296;44.17111475;9.118721461;1609525860
1112;0.0816;0.33296;41.75466013;9.118721461;1609525920
1113;0.0816;0.33296;38.99846481;9.118721461;1609525980
1114;0.0816;0.33296;37.9415882;9.118721461;1609526040
1115;0.0816;0.33296;37.83417878;9.118721461;1609526100
1116;0.0816;0.33296;37.8436583;9.118721461;1609526160
1117;0.0816;0.33296;37.85501119;9.118721461;1609526220
1118;0.0816;0.33296;37.86529068;9.118721461;1609526280
1119;0.0816;0.33296;37.83270718;9.118721461;1609526340
1120;0.0816;0.33296;37.85370899;5.497716895;1609526400
1121;0.0816;0.33296;37.84439357;5.497716895;1609526460
1122;0.0816;0.33296;37.86228431;5.497716895;1609526520
1123;0.0816;0.33296;37.84438317;5.497716895;1609526580
1124;0.0816;0.33296;36.18883863;5.497716895;1609526640
1125;0.0816;0.33296;25.55295526;5.497716895;1609526700
1126;0.0816;0.33296;18.1970585;5.497716895;1609526760
1127;0.0816;0.33296;15.96452607;5.497716895;1609526820
1128;0.0816;0.33296;14.89345406;5.497716895;1609526880
1129;0.0816;0.33296;14.74101508;5.497716895;1609526940
1130;0.0816;0.33296;14.75186128;3.442922374;1609527000
1131;0.0816;0.33296;14.75731752;3.442922374;1609527060
1132;0.0816;0.33296;14.75201095;3.442922374;1609527120
1133;0.0816;0.33296;14.74264879;3.442922374;1609527180
1134;0.0816;0.33296;14.75873899;3.442922374;1609527240
1135;0.0816;0.33296;14.75113276;3.442922374;1609527300
1136;0.0816;0.33296;14.749313;3.442922374;1609527360
1137;0.0816;0.33296;14.77310871;3.442922374;1609527420
1138;0.0816;0.33296;14.75953924;3.442922374;1609527480
1139;0.0816;0.33296;14.19675909;3.442922374;1609527540
1140;0.0816;0.323859;9.242707449;1.95890411;1609527600
1141;0.0816;0.323859;5.591148055;1.95890411;1609527660
1142;0.0816;0.323859;4.963554651;1.95890411;1609527720
1143;0.0816;0.323859;4.797341375;1.95890411;1609527780
1144;0.0816;0.323859;4.850516419;1.95890411;1609527840
1145;0.0816;0.323859;4.870261039;1.95890411;1609527900
1146;0.0816;0.323859;4.862660885;1.95890411;1609527960
1147;0.0816;0.323859;4.879635237;1.95890411;1609528020
1148;0.0816;0.323859;4.870344961;1.95890411;1609528080
1149;0.0816;0.323859;4.884107842;1.95890411;1609528140
1150;0.0816;0.323859;4.867156444;0.908675799;1609528200
1151;0.0816;0.323859;4.87132642;0.908675799;1609528260
1152;0.0816;0.323859;4.861368197;0.908675799;1609528320
1153;0.0816;0.323859;4.868382024;0.908675799;1609528380
1154;0.0816;0.323859;4.432133883;0.908675799;1609528440
1155;0.0816;0.323859;2.450287264;0.908675799;1609528500
1156;0.0816;0.323859;0.883933815;0.908675799;1609528560
1157;0.0816;0.323859;0.726047895;0.908675799;1609528620
1158;0.0816;0.323859;0.714930961;0.908675799;1609528680
1159;0.0816;0.323859;0.733036379;0.908675799;1609528740
1160;0.0816;0.323859;0.73039341;0.342465753;1609528800
1161;0.0816;0.323859;0.737308696;0.342465753;1609528860
1162;0.0816;0.323859;0.742502064;0.342465753;1609528920
1163;0.0816;0.323859;0.75362051;0.342465753;1609528980
1164;0.0816;0.323859;0.727042552;0.342465753;1609529040
1165;0.0816;0.323859;0.74043812;0.342465753;1609529100
1166;0.0816;0.323859;0.739540402;0.342465753;1609529160
1167;0.0816;0.323859;0.75458137;0.342465753;1609529220
1168;0.0816;0.323859;0.747676567;0.342465753;1609529280
1169;0.0816;0.323859;0.310510133;0.342465753;1609529340
1170;0.0816;0.323859;0.24376419;0.105022831;1609529400
1171;0.0816;0.323859;0.179192057;0.105022831;1609529460
1172;0.0816;0.323859;0.179872367;0.105022831;1609529520
1173;0.0816;0.323859;0.160839686;0.105022831;1609529580
1174;0.0816;0.323859;0.165074363;0.105022831;1609529640
1175;0.0816;0.323859;0.172106645;0.105022831;1609529700
1176;0.0816;0.323859;0.187468098;0.105022831;1609529760
1177;0.0816;0.323859;0.18085051;0.105022831;1609529820
1178;0.0816;0.323859;0.192136575;0.105022831;1609529880
1179;0.0816;0.323859;0.172180985;0.105022831;1609529940
1180;0.0816;0.323859;0.174523335;0.03196347;1609530000
1181;0.0816;0.323859;0.174664891;0.03196347;1609530060
1182;0.0816;0.323859;0.17688159;0.03196347;1609530120
1183;0.0816;0.323859;0.192194913;0.03196347;1609530180
1184;0.0816;0.323859;0.035673152;0.03196347;1609530240
1185;0.0816;0.323859;-0.028594376;0.03196347;1609530300
1186;0.0816;0.323859;0.028317081;0.03196347;1609530360
1187;0.0816;0.323859;0.000728495;0.03196347;1609530420
1188;0.0816;0.323859;-0.000507172;0.03196347;1609530480
1189;0.0816;0.323859;0.02238721;0.03196347;1609530540
1190;0.0816;0.323859;-4.28E-05;0.01369863;1609530600
1191;0.0816;0.323859;0.00164509;0.01369863;1609530660
1192;0.0816;0.323859;-0.011731304;0.01369863;1609530720
1193;0.0816;0.323859;0.010695577;0.01369863;1609530780
1194;0.0816;0.323859;0.002663911;0.01369863;1609530840
1195;0.0816;0.323859;-0.018960893;0.01369863;1609530900
1196;0.0816;0.323859;-0.000416389;0.01369863;1609530960
1197;0.0816;0.323859;-0.032878492;0.01369863;1609531020
1198;0.0816;0.323859;-0.001055923;0.01369863;1609531080
1199;0.0816;0.323859;0.033176954;0.01369863;1609531140
1200;0.0816;0.308704;0.013971954;0;1609531200
1201;0.0816;0.308704;-0.000331095;0;1609531260
1202;0.0816;0.308704;0.005268079;0;1609531320
1203;0.0816;0.308704;-0.018590069;0;1609531380
1204;0.0816;0.308704;-0.01911922;0;1609531440
1205;0.0816;0.308704;-0.014719532;0;1609531500
1206;0.0816;0.308704;0.004967269;0;1609531560
1207;0.0816;0.308704;-0.008943388;0;1609531620
1208;0.0816;0.308704;0.00337574;0;1609531680
1209;0.0816;0.308704;0.003517378;0;1609531740
1210;0.0816;0.308704;0.011179295;0;1609531800
1211;0.0816;0.308704;0.006231233;0;1609531860
1212;0.0816;0.308704;0.007908562;0;1609531920
1213;0.0816;0.308704;0.0061505;0;1609531980
1214;0.0816;0.308704;0.009468473;0;1609532040
1215;0.0816;0.308704;0.058961068;0;1609532100
1216;0.0816;0.308704;0.017800477;0;1609532160
1217;0.0816;0.308704;0.020271128;0;1609532220
1218;0.0816;0.308704;-0.009886815;0;1609532280
1219;0.0816;0.308704;-0.009435167;0;1609532340
1220;0.0816;0.308704;-9.23E-05;0;1609532400
1221;0.0816;0.308704;0.000565928;0;1609532460
1222;0.0816;0.308704;0.000221418;0;1609532520
1223;0.0816;0.308704;0.003030544;0;1609532580
1224;0.0816;0.308704;0.000261096;0;1609532640
1225;0.0816;0.308704;-0.00479812;0;1609532700
1226;0.0816;0.308704;-0.002776233;0;1609532760
1227;0.0816;0.308704;-0.008275447;0;1609532820
1228;0.0816;0.308704;-0.016722397;0;1609532880
1229;0.0816;0.308704;-0.023038451;0;1609532940
1230;0.0816;0.308704;0.01574261;0;1609533000
1231;0.0816;0.308704;0.020321458;0;1609533060
1232;0.0816;0.308704;-0.008042756;0;1609533120
1233;0.0816;0.308704;-0.003839434;0;1609533180
1234;0.0816;0.308704;-0.092370995;0;1609533240
1235;0.0816;0.308704;0.003403463;0;1609533300
1236;0.0816;0.308704;0.005653955;0;1609533360
1237;0.0816;0.308704;0.013145571;0;1609533420
1238;0.0816;0.308704;0.00024678;0;1609533480
1239;0.0816;0.308704;-0.000112806;0;1609533540
1240;0.0816;0.308704;-0.001240907;0;1609533600
1241;0.0816;0.308704;-0.02062004;0;1609533660
1242;0.0816;0.308704;0.010932045;0;1609533720
1243;0.0816;0.308704;-0.013303829;0;1609533780
1244;0.0816;0.308704;-0.005573569;0;1609533840
1245;0.0816;0.308704;-0.017722762;0;1609533900
1246;0.0816;0.308704;-0.011986364;0;1609533960
1247;0.0816;0.308704;0.007098779;0;1609534020
1248;0.0816;0.308704;-0.03762617;0;1609534080
1249;0.0816;0.308704;-0.003348931;0;1609534140
1250;0.0816;0.308704;-0.002730004;0;1609534200
1251;0.0816;0.308704;0.003444555;0;1609534260
1252;0.0816;0.308704;-0.0118017;0;1609534320
1253;0.0816;0.308704;-0.016190855;0;1609534380
1254;0.0816;0.308704;-0.015828997;0;1609534440
1255;0.0816;0.308704;-0.010525391;0;1609534500
1256;0.0816;0.308704;-0.03052099;0;1609534560
1257;0.0816;0.308704;-0.005572047;0;1609534620
1258;0.0816;0.308704;0.021178332;0;1609534680
1259;0.0816;0.308704;0.036195869;0;1609534740
1260;0.0816;0.29697;0.006811148;0;1609534800
1261;0.0816;0.29697;-0.022274183;0;1609534860
1262;0.0816;0.29697;-0.012487992;0;1609534920
1263;0.0816;0.29697;-0.008689126;0;1609534980
1264;0.0816;0.29697;0.029294036;0;1609535040
1265;0.0816;0.29697;0.00192788;0;1609535100
1266;0.0816;0.29697;-0.009569397;0;1609535160
1267;0.0816;0.29697;0.003228379;0;1609535220
1268;0.0816;0.29697;-0.007984627;0;1609535280
1269;0.0816;0.29697;0.001082925;0;1609535340
1270;0.0816;0.29697;-0.00070343;0;1609535400
1271;0.0816;0.29697;-0.013431896;0;1609535460
1272;0.0816;0.29697;-0.013840157;0;1609535520
1273;0.0816;0.29697;-0.009812859;0;1609535580
1274;0.0816;0.29697;-0.006392533;0;1609535640
1275;0.0816;0.29697;-0.036979673;0;1609535700
1276;0.0816;0.29697;0.026124138;0;1609535760
1277;0.0816;0.29697;-0.012347371;0;1609535820
1278;0.0816;0.29697;0.004687868;0;1609535880
1279;0.0816;0.29697;-0.018830206;0;1609535940
1280;0.0816;0.29697;-0.008751626;0;1609536000
1281;0.0816;0.29697;0.006944104;0;1609536060
1282;0.0816;0.29697;-0.016521613;0;1609536120
1283;0.0816;0.29697;-0.015217407;0;1609536180
1284;0.0816;0.29697;-0.012333068;0;1609536240
1285;0.0816;0.29697;0.005683754;0;1609536300
1286;0.0816;0.29697;0.00288458;0;1609536360
1287;0.0816;0.29697;-0.008256107;0;1609536420
1288;0.0816;0.29697;-0.010627941;0;1609536480
1289;0.0816;0.29697;0.01105152;0;1609536540
1290;0.0816;0.29697;-0.027271195;0;1609536600
1291;0.0816;0.29697;-0.072656199;0;1609536660
1292;0.0816;0.29697;-0.031932474;0;1609536720
1293;0.0816;0.29697;-0.006609884;0;1609536780
1294;0.0816;0.29697;-0.040382694;0;1609536840
1295;0.0816;0.29697;-0.006185973;0;1609536900
1296;0.0816;0.29697;0.002591182;0;1609536960
1297;0.0816;0.29697;0.000710399;0;1609537020
1298;0.0816;0.29697;-0.012115878;0;1609537080
1299;0.0816;0.29697;0.001056181;0;1609537140
1300;0.0816;0.29697;0.006054513;0;1609537200
1301;0.0816;0.29697;-0.015015122;0;1609537260
1302;0.0816;0.29697;-0.017049206;0;1609537320
1303;0.0816;0.29697;3.69E-05;0;1609537380
1304;0.0816;0.29697;-0.029485669;0;1609537440
1305;0.0816;0.29697;0.051665077;0;1609537500
1306;0.0816;0.29697;0.026575104;0;1609537560
1307;0.0816;0.29697;0.016658161;0;1609537620
1308;0.0816;0.29697;-0.033970572;0;1609537680
1309;0.0816;0.29697;0.003623516;0;1609537740
1310;0.0816;0.29697;0.004666827;0;1609537800
1311;0.0816;0.29697;-0.004782542;0;1609537860
1312;0.0816;0.29697;0.001221119;0;1609537920
1313;0.0816;0.29697;-0.004745563;0;1609537980
1314;0.0816;0.29697;-0.011267973;0;1609538040
1315;0.0816;0.29697;-0.012422621;0;1609538100
1316;0.0816;0.29697;0.010855261;0;1609538160
1317;0.0816;0.29697;0.005077013;0;1609538220
1318;0.0816;0.29697;-0.005941753;0;1609538280
1319;0.0816;0.29697;-0.00506474;0;1609538340
1320;0.0816;0.286344;-0.03158371;0;1609538400
1321;0.0816;0.286344;-0.027821097;0;1609538460
1322;0.0816;0.286344;-0.005568216;0;1609538520
1323;0.0816;0.286344;-0.008468129;0;1609538580
1324;0.0816;0.286344;-0.03338999;0;1609538640
1325;0.0816;0.286344;0.01425444;0;1609538700
1326;0.0816;0.286344;0.01167811;0;1609538760
1327;0.0816;0.286344;0.005860383;0;1609538820
1328;0.0816;0.286344;0.00501609;0;1609538880
1329;0.0816;0.286344;0.001116534;0;1609538940
1330;0.0816;0.286344;-0.003895752;0;1609539000
1331;0.0816;0.286344;0.013165553;0;1609539060
1332;0.0816;0.286344;-0.001326747;0;1609539120
1333;0.0816;0.286344;-0.006606818;0;1609539180
1334;0.0816;0.286344;0.000724491;0;1609539240
1335;0.0816;0.286344;-0.013694313;0;1609539300
1336;0.0816;0.286344;-0.041623998;0;1609539360
1337;0.0816;0.286344;-0.000611777;0;1609539420
1338;0.0816;0.286344;-0.032155202;0;1609539480
1339;0.0816;0.286344;0.025598864;0;1609539540
1340;0.0816;0.286344;0.008752132;0;1609539600
1341;0.0816;0.286344;-0.008020252;0;1609539660
1342;0.0816;0.286344;-0.005127866;0;1609539720
1343;0.0816;0.286344;0.010665104;0;1609539780
1344;0.0816;0.286344;0.001105378;0;1609539840
1345;0.0816;0.286344;-0.010595022;0;1609539900
1346;0.0816;0.286344;-0.001883317;0;1609539960
1347;0.0816;0.286344;-0.000500534;0;1609540020
1348;0.0816;0.286344;0.002444373;0;1609540080
1349;0.0816;0.286344;0.018696113;0;1609540140
1350;0.0816;0.286344;-0.020514373;0;1609540200
1351;0.0816;0.286344;-0.065761312;0;1609540260
1352;0.0816;0.286344;0.003517834;0;1609540320
1353;0.0816;0.286344;-0.001932439;0;1609540380
1354;0.0816;0.286344;-0.021132801;0;1609540440
1355;0.0816;0.286344;0.005602333;0;1609540500
1356;0.0816;0.286344;0.008560008;0;1609540560
1357;0.0816;0.286344;0.009221901;0;1609540620
1358;0.0816;0.286344;0.006497683;0;1609540680
1359;0.0816;0.286344;0.008983822;0;1609540740
1360;0.0816;0.286344;0.030509936;0;1609540800
1361;0.0816;0.286344;0.018083735;0;1609540860
1362;0.0816;0.286344;0.026908685;0;1609540920
1363;0.0816;0.286344;0.001159047;0;1609540980
1364;0.0816;0.286344;0.042326833;0;1609541040
1365;0.0816;0.286344;-0.062384379;0;1609541100
1366;0.0816;0.286344;-0.038233247;0;1609541160
1367;0.0816;0.286344;0.005774214;0;1609541220
1368;0.0816;0.286344;-0.06021231;0;1609541280
1369;0.0816;0.286344;-0.054320571;0;1609541340
1370;0.0816;0.286344;0.017740268;0;1609541400
1371;0.0816;0.286344;-0.000502004;0;1609541460
1372;0.0816;0.286344;0.013387672;0;1609541520
1373;0.0816;0.286344;-0.002647365;0;1609541580
1374;0.0816;0.286344;-0.007096725;0;1609541640
1375;0.0816;0.286344;0.000158114;0;1609541700
1376;0.0816;0.286344;-0.006380952;0;1609541760
1377;0.0816;0.286344;-0.001482342;0;1609541820
1378;0.0816;0.286344;0.009603241;0;1609541880
1379;0.0816;0.286344;0.031808077;0;1609541940
1380;0.0816;0.275234;0.010830789;0;1609542000
1381;0.0816;0.275225;-0.013760743;0;1609542060
1382;0.0816;0.275225;0.01177718;0;1609542120
1383;0.0816;0.275225;0.025377056;0;1609542180
1384;0.0816;0.275225;-0.011390253;0;1609542240
1385;0.0816;0.275225;-0.00665747;0;1609542300
1386;0.0816;0.275225;-0.000355484;0;1609542360
1387;0.0816;0.275225;0.007558869;0;1609542420
1388;0.0816;0.275225;-0.012022847;0;1609542480
1389;0.0816;0.275225;0.005433389;0;1609542540
1390;0.0816;0.275225;0.00446907;0;1609542600
1391;0.0816;0.275225;0.00079489;0;1609542660
1392;0.0816;0.275225;0.003959104;0;1609542720
1393;0.0816;0.275225;0.031655628;0;1609542780
1394;0.0816;0.275225;-0.016375133;0;1609542840
1395;0.0816;0.275225;-0.012678523;0;1609542900
1396;0.0816;0.275225;0.005756586;0;1609542960
1397;0.0816;0.275225;0.00163857;0;1609543020
1398;0.0816;0.275225;0.025173925;0;1609543080
1399;0.0816;0.275225;-0.046267563;0;1609543140
1400;0.0816;0.275225;0.0187102;0;1609543200
1401;0.0816;0.275225;0.001894556;0;1609543260
1402;0.0816;0.275225;0.023544634;0;1609543320
1403;0.0816;0.275225;-0.000529412;0;1609543380
1404;0.0816;0.275225;-0.0022422;0;1609543440
1405;0.0816;0.275225;-0.003527149;0;1609543500
1406;0.0816;0.275225;-0.000444323;0;1609543560
1407;0.0816;0.275225;0.008056641;0;1609543620
1408;0.0816;0.275225;-0.004116513;0;1609543680
1409;0.0816;0.275225;-0.025246191;0;1609543740
1410;0.0816;0.275225;-0.035087063;0;1609543800
1411;0.0816;0.275225;0.018449407;0;1609543860
1412;0.0816;0.275225;0.004021562;0;1609543920
1413;0.0816;0.275225;0.013847152;0;1609543980
1414;0.0816;0.275225;-0.036021458;0;1609544040
1415;0.0816;0.275225;-0.002692709;0;1609544100
1416;0.0816;0.275225;-0.005380179;0;1609544160
1417;0.0816;0.275225;0.013549036;0;1609544220
1418;0.0816;0.275225;0.011632782;0;1609544280
1419;0.0816;0.275225;-0.00694748;0;1609544340
1420;0.0816;0.275225;-0.002591024;0;1609544400
1421;0.0816;0.275225;0.006993411;0;1609544460
1422;0.0816;0.275225;0.001098259;0;1609544520
1423;0.0816;0.275225;0.014941199;0;1609544580
1424;0.0816;0.275225;-0.097904881;0;1609544640
1425;0.0816;0.275225;-0.051563281;0;1609544700
1426;0.0816;0.275225;-0.013348774;0;1609544760
1427;0.0816;0.275225;0.010219794;0;1609544820
1428;0.0816;0.275225;-0.015611811;0;1609544880
1429;0.0816;0.275225;0.020024565;0;1609544940
1430;0.0816;0.275225;-0.005051352;0;1609545000
1431;0.0816;0.275225;-0.030737589;0;1609545060
1432;0.0816;0.275225;0.007985621;0;1609545120
1433;0.0816;0.275225;-0.001371479;0;1609545180
1434;0.0816;0.275225;-0.007783499;0;1609545240
1435;0.0816;0.275225;-0.020040727;0;1609545300
1436;0.0816;0.275225;0.003490879;0;1609545360
1437;0.0816;0.275225;-0.005867079;0;1609545420
1438;0.0816;0.275225;-0.02609189;0;1609545480
1439;0.0816;0.275225;-0.003450071;0;1609545540
