Date (GMT+1);Nuclear  Power (MW);Non-Renewable Power (MW);Renewable Power (MW);Price (EUR/MWh, EUR/tCO2)
2021-01-18T03:00+01:00;8137.69;31402.29;17629.62;46.6
2021-01-18T04:00+01:00;8146.72;31487.94;17944.07;46.72
2021-01-18T05:00+01:00;8145.09;32902.09;19269.82;47.58
2021-01-18T06:00+01:00;8143.54;35959.14;21079.64;61.19
2021-01-18T07:00+01:00;8142.47;37935.66;22952.71;73.06
2021-01-18T08:00+01:00;8148.39;38644.13;24548.6;78.92
2021-01-18T09:00+01:00;8148.58;39125.74;26350.74;75.65
2021-01-18T10:00+01:00;8053.68;39256.07;28229.73;72.03
2021-01-18T11:00+01:00;7935.68;39358.73;30898.81;66.39
2021-01-18T12:00+01:00;7926.21;39166.34;33074.04;60.06
2021-01-18T13:00+01:00;7927.29;38755.12;34227.28;57.7
2021-01-18T14:00+01:00;7938.39;37727.23;35114.32;59.41
2021-01-18T15:00+01:00;7937.83;37438.8;35264.5;57.39
2021-01-18T16:00+01:00;8001;36512.19;35879.22;54.54
2021-01-18T17:00+01:00;8122.37;36689.9;36868.84;59.94
2021-01-18T18:00+01:00;8122.74;36662.29;37962.51;55.08
2021-01-18T19:00+01:00;8123.72;34807.86;38571.42;51.42
2021-01-18T20:00+01:00;8117.21;31107.75;38570.29;46.97
2021-01-18T21:00+01:00;8065.65;29322.1;38402.11;45.63
2021-01-18T22:00+01:00;7983.74;27874.62;37625.56;42.95
2021-01-18T23:00+01:00;7883.68;26067.46;37764.46;37.83
2021-01-19T00:00+01:00;7917.34;24080.48;37597.7;36.68
2021-01-19T01:00+01:00;7882.43;23545.97;37258.61;35.94
2021-01-19T02:00+01:00;7872.41;23504.83;37025.31;34.74
2021-01-19T03:00+01:00;7874.51;24250.56;37223.33;35.96
2021-01-19T04:00+01:00;7827.78;24049.17;38052.38;36.7
2021-01-19T05:00+01:00;7853.48;24637.65;39091.69;37.95
2021-01-19T06:00+01:00;7896.9;27184.16;40490.3;41.59
2021-01-19T07:00+01:00;7899.88;29656.14;41623.48;46.68
2021-01-19T08:00+01:00;8023.85;30470.23;42181.44;55.15
2021-01-19T09:00+01:00;8125.04;30297.04;42676.93;54.5
2021-01-19T10:00+01:00;8148.83;30375.7;43890.14;52.73
2021-01-19T11:00+01:00;8148.83;30526.91;44091.66;54.5
2021-01-19T12:00+01:00;8149.13;31837.3;43131.89;52.21
2021-01-19T13:00+01:00;8146.41;32363.12;40939.6;52.11
2021-01-19T14:00+01:00;8142.24;32622.33;39290.19;52.37
2021-01-19T15:00+01:00;8140.53;32617.36;38126.19;51.34
2021-01-19T16:00+01:00;8138.13;33031.78;37773.58;51.89
2021-01-19T17:00+01:00;8076.8;32765.58;38617.59;54.7
2021-01-19T18:00+01:00;7994.3;32314.17;39533.85;52.75
2021-01-19T19:00+01:00;7896.99;30844.58;40970.82;45.39
2021-01-19T20:00+01:00;7883.19;27539.89;42498.52;40.37
2021-01-19T21:00+01:00;7874.93;23582.76;44171.38;37.28
2021-01-19T22:00+01:00;7843.7;21539.66;44233.8;35.39
2021-01-19T23:00+01:00;7676.35;18591.75;44884.17;29.98
2021-01-20T00:00+01:00;7538.47;17022.37;44475.32;30.33
2021-01-20T01:00+01:00;7544.5;17505.51;43990.77;28.4
2021-01-20T02:00+01:00;7552.06;17530.11;43589.79;26.62
2021-01-20T03:00+01:00;7512.94;17938.96;43441.33;25.13
2021-01-20T04:00+01:00;7507.36;18207.94;43521.05;28.76
2021-01-20T05:00+01:00;7509.37;19605.93;44083.57;30.92
2021-01-20T06:00+01:00;7464.11;21727.83;45133.9;35.56
2021-01-20T07:00+01:00;7478.12;24068.49;44898.59;40.23
2021-01-20T08:00+01:00;7475.06;24836.02;44824.08;42.27
2021-01-20T09:00+01:00;7428.71;24846.14;46249.49;38.9
2021-01-20T10:00+01:00;7451.75;24717.84;47854.8;38.01
2021-01-20T11:00+01:00;7439.87;24871;50117.52;37.95
2021-01-20T12:00+01:00;7388.36;24538.02;50469.65;37.92
2021-01-20T13:00+01:00;7389.95;24317.95;49292.96;36.84
2021-01-20T14:00+01:00;7394.34;24365.48;46115.34;36.8
2021-01-20T15:00+01:00;7408.39;24040.81;43039.86;38.92
2021-01-20T16:00+01:00;7418.25;23819.73;42081.19;40.3
2021-01-20T17:00+01:00;7414.91;23555.5;43702.02;51.39
2021-01-20T18:00+01:00;7413.02;24134.08;45319.78;57.52
2021-01-20T19:00+01:00;7468.22;22950.88;45465.52;45.34
2021-01-20T20:00+01:00;7600.59;21502.12;45744.4;35.9
2021-01-20T21:00+01:00;7606.54;19335.59;45588.84;31.97
2021-01-20T22:00+01:00;7630.93;18022.02;45085.72;29.49
2021-01-20T23:00+01:00;7614.03;16928.84;45565.91;25.3
2021-01-21T00:00+01:00;7443.21;15626.9;46239.91;24.85
2021-01-21T01:00+01:00;7427.64;15469.9;46924.31;19.32
2021-01-21T02:00+01:00;7137.88;15278.9;47892.9;8.94
2021-01-21T03:00+01:00;6890.71;15034.61;48510.09;0.9
2021-01-21T04:00+01:00;6747.1;14972.5;49057.98;0.02
2021-01-21T05:00+01:00;7080.18;15038.61;50831.1;13.69
2021-01-21T06:00+01:00;7332.24;15294.33;52338.8;27.47
2021-01-21T07:00+01:00;7763.65;17385.54;51895.28;35.32
2021-01-21T08:00+01:00;7879.77;20140.82;49950.77;37.23
2021-01-21T09:00+01:00;7865.83;20507.42;50604.29;35.29
2021-01-21T10:00+01:00;7838.04;20431.38;53879.52;33.01
2021-01-21T11:00+01:00;7862.54;19657.56;54874.8;33.38
2021-01-21T12:00+01:00;7864.99;19598.81;54160.13;33.69
2021-01-21T13:00+01:00;7854.1;19829.18;51835.32;35.34
2021-01-21T14:00+01:00;7856.72;20566;48124.07;37.11
2021-01-21T15:00+01:00;7844.2;21415.41;44015.72;42.52
2021-01-21T16:00+01:00;7743.21;22235.76;43018.72;44.67
2021-01-21T17:00+01:00;7666.61;22439.45;43188.64;45.63
2021-01-21T18:00+01:00;7498.2;22444.66;42709.57;45.05
2021-01-21T19:00+01:00;7443.18;22566.81;42922.63;44.91
2021-01-21T20:00+01:00;7451.73;21298.36;42632.46;35.59
2021-01-21T21:00+01:00;7466.1;18888.5;42474.23;31.96
2021-01-21T22:00+01:00;7455.22;17264.84;42734.19;31.81
2021-01-21T23:00+01:00;7383.93;15233.4;44423.12;24.09
2021-01-22T00:00+01:00;7369.05;14111.55;46024.03;9.1
2021-01-22T01:00+01:00;7388.78;13922.51;46339.52;13.92
2021-01-22T02:00+01:00;7426.79;13957.98;47068.79;11.08
2021-01-22T03:00+01:00;7218.79;14144.99;47124.56;11.51
2021-01-22T04:00+01:00;7149.7;14639.26;47771.28;16.24
2021-01-22T05:00+01:00;7363.45;15690.16;47357.13;28.49
2021-01-22T06:00+01:00;7592.44;19577.16;45970.35;32.23
2021-01-22T07:00+01:00;7626.52;23932.24;43050.38;37.66
2021-01-22T08:00+01:00;7564.72;25347.88;39773.09;51.52
2021-01-22T09:00+01:00;7369.56;27248.18;38264.03;45.42
2021-01-22T10:00+01:00;7528.3;28548.79;38466.12;46.95
2021-01-22T11:00+01:00;7538.78;31191.59;38244.87;50.06
2021-01-22T12:00+01:00;7534.38;32399.24;38151.33;52.08
2021-01-22T13:00+01:00;7520.26;32613.21;36978.15;50.69
2021-01-22T14:00+01:00;7514.52;33321.17;33796.33;51.36
2021-01-22T15:00+01:00;7656.39;34277.73;29201.28;54.49
2021-01-22T16:00+01:00;7772.43;34673.32;26206.83;57.31
2021-01-22T17:00+01:00;7780.06;35110.83;25422.54;64.48
2021-01-22T18:00+01:00;7782.08;35313.5;26178.55;66.77
2021-01-22T19:00+01:00;7786;34535.13;26490.21;63.89
2021-01-22T20:00+01:00;7790.55;33838.75;26264.05;54.93
2021-01-22T21:00+01:00;7792.03;32423.33;25326.41;52.91
2021-01-22T22:00+01:00;7844.48;31388.89;24246.29;51.79
2021-01-22T23:00+01:00;7772.64;29621.1;22743.78;45.82
2021-01-23T00:00+01:00;7774.48;27505.07;21670.59;44.61
2021-01-23T01:00+01:00;7927.48;27015.12;20266.78;43.39
2021-01-23T02:00+01:00;7932.65;26426.98;18463.41;44.38
2021-01-23T03:00+01:00;7934.51;26400.57;17793.02;42.31
2021-01-23T04:00+01:00;7939.65;25931.37;17262.5;38.91
2021-01-23T05:00+01:00;8055.71;26433.61;17489.39;41.97
2021-01-23T06:00+01:00;8120.14;27297.68;18595.72;42.4
2021-01-23T07:00+01:00;8097.95;28484.47;19729.08;45.88
2021-01-23T08:00+01:00;8106.07;29758.93;21564.09;50
2021-01-23T09:00+01:00;8124.28;30289.1;23358.22;56.92
2021-01-23T10:00+01:00;8124.1;30472.07;25319.77;58.15
2021-01-23T11:00+01:00;8128.04;30409.79;25949.03;58.95
2021-01-23T12:00+01:00;8128.38;30803.65;25729.2;56.63
2021-01-23T13:00+01:00;8127.84;30693.48;23819.81;52
2021-01-23T14:00+01:00;8124.29;31297.47;20683.69;51
2021-01-23T15:00+01:00;8128.4;32063.28;16673.86;53.65
2021-01-23T16:00+01:00;8129.89;33202.04;14274.01;58.3
2021-01-23T17:00+01:00;8134.95;33806.69;14655.23;63.09
2021-01-23T18:00+01:00;8135.88;33869.84;15635.52;66.13
2021-01-23T19:00+01:00;8138.64;33570.75;15572.23;63.29
2021-01-23T20:00+01:00;8134.54;33246.58;14522.47;58.16
2021-01-23T21:00+01:00;8136.81;32834.3;13425.47;52.8
2021-01-23T22:00+01:00;8148.4;31933.64;12883.59;51.2
2021-01-23T23:00+01:00;8147.24;30153.09;12671.53;47.18
2021-01-24T00:00+01:00;8138.61;28343.64;12653.81;44.8
2021-01-24T01:00+01:00;8059.69;27161.92;13523.32;40.67
2021-01-24T02:00+01:00;8108.56;25465.97;14430.44;41.24
2021-01-24T03:00+01:00;8138.09;24542.81;15198.92;40.24
2021-01-24T04:00+01:00;8141.34;24728.98;15600.65;39.78
2021-01-24T05:00+01:00;8106.24;25390.83;16375.53;39.9
2021-01-24T06:00+01:00;7874.63;25851.62;17153.99;40.56
2021-01-24T07:00+01:00;7711.42;27148.79;17457.61;41.97
2021-01-24T08:00+01:00;7700.13;29010.89;17852.98;46
2021-01-24T09:00+01:00;7699.53;30724.53;19334.84;50.54
2021-01-24T10:00+01:00;7863.64;31834.53;20855.98;53.09
2021-01-24T11:00+01:00;7957.04;32163.52;21470.04;54.34
2021-01-24T12:00+01:00;7962.11;31934.75;21100.16;51.86
2021-01-24T13:00+01:00;7974.49;31751.85;20342.71;45.99
2021-01-24T14:00+01:00;7978.46;31467.28;18714.11;44.34
2021-01-24T15:00+01:00;7983.38;31898.31;16369.91;45.93
2021-01-24T16:00+01:00;7988.74;33043.1;14339.74;52
2021-01-24T17:00+01:00;8005.88;33844.25;13657.38;61.98
2021-01-24T18:00+01:00;8006.66;33963.93;13601.13;65
2021-01-24T19:00+01:00;8014.7;33970.66;13231.17;62.91
2021-01-24T20:00+01:00;8015.79;33530.03;13005.85;59.3
2021-01-24T21:00+01:00;8023.32;33414.78;13048.5;55.76
2021-01-24T22:00+01:00;8029.76;33165.87;12896.4;53.93
2021-01-24T23:00+01:00;8031.06;32303.95;12790.84;47.89
2021-01-25T00:00+01:00;7959.41;31494.1;12513.66;46.62
2021-01-25T01:00+01:00;8043.87;31409.34;12037.08;43.09
2021-01-25T02:00+01:00;8055.24;31396.92;11491.39;43
2021-01-25T03:00+01:00;8066.18;31731.97;10988.37;42.59
2021-01-25T04:00+01:00;8065.84;32506.21;11059.32;42.2
2021-01-25T05:00+01:00;8082.67;36021.4;10881.24;45.66
2021-01-25T06:00+01:00;8094.87;39581.53;10320.4;61.95
2021-01-25T07:00+01:00;8103.84;41686.69;10319.9;70
2021-01-25T08:00+01:00;8124.65;42810.68;10569.27;75.62
2021-01-25T09:00+01:00;8147.83;43901.94;11757.94;79.67
2021-01-25T10:00+01:00;8153.09;43919.43;13135.5;74.95
2021-01-25T11:00+01:00;8155.99;43606.13;14898.15;72.2
2021-01-25T12:00+01:00;8158.54;43891.27;15954.39;69.02
2021-01-25T13:00+01:00;8160.16;43366.36;16563.96;67
2021-01-25T14:00+01:00;8166.93;43384.45;16137.21;65.91
2021-01-25T15:00+01:00;8173.18;43643.7;14884.11;66.01
2021-01-25T16:00+01:00;8182.91;43767.41;14462.84;67.35
2021-01-25T17:00+01:00;8183.63;43839.36;16447.5;71.69
2021-01-25T18:00+01:00;8181.14;44052.76;18730.54;71.41
2021-01-25T19:00+01:00;8177.73;43583.95;19612.72;65.17
2021-01-25T20:00+01:00;8173.6;42195.59;20000.22;62.52
2021-01-25T21:00+01:00;8165.96;40737.59;20126.63;55.26
2021-01-25T22:00+01:00;8164.5;38486.25;19659.53;53.5
2021-01-25T23:00+01:00;8157.2;35908.88;19600.8;47.7
2021-01-26T00:00+01:00;8143.31;32939.97;19725.46;50.95
2021-01-26T01:00+01:00;8135.67;31947.46;20345.79;49.57
2021-01-26T02:00+01:00;8134.26;31359.48;20895.34;46.9
2021-01-26T03:00+01:00;8142.06;31380.29;21636.36;44.69
2021-01-26T04:00+01:00;8144.65;31829.69;22343.04;46.1
2021-01-26T05:00+01:00;8149.7;35185.36;22725.47;51.02
2021-01-26T06:00+01:00;8135.43;39667.6;23523.47;57.33
2021-01-26T07:00+01:00;8143.93;41517.24;23005.08;69.05
2021-01-26T08:00+01:00;8178.75;42008.44;21964.97;73.95
2021-01-26T09:00+01:00;8178.97;42021.7;22253.6;71.73
2021-01-26T10:00+01:00;8175.34;41869.59;23334.37;73.91
2021-01-26T11:00+01:00;8174.78;41847.86;24843.04;72
2021-01-26T12:00+01:00;8174.6;41699.99;25276.97;70
2021-01-26T13:00+01:00;8169.54;41789.18;24620.17;65.91
2021-01-26T14:00+01:00;8164.97;41816.35;23292.66;66.33
2021-01-26T15:00+01:00;8166.86;41928.87;21977.83;68.15
2021-01-26T16:00+01:00;8169.92;41970.41;21765.8;68.75
2021-01-26T17:00+01:00;8168.49;41704.25;22726.99;73.73
2021-01-26T18:00+01:00;8168.36;41643.82;23398.44;70.36
2021-01-26T19:00+01:00;8165.79;41511.54;23346.65;63.15
2021-01-26T20:00+01:00;8165.06;40974.42;23733.07;61.98
2021-01-26T21:00+01:00;8163.38;38241.44;23972.72;54.93
2021-01-26T22:00+01:00;8155.89;34257.38;23893.43;54.71
2021-01-26T23:00+01:00;8155.03;31364.71;22986.52;47.77
2021-01-27T00:00+01:00;8083;30263.54;22444.17;46.83
2021-01-27T01:00+01:00;8156.68;29362.69;22347.29;44.97
2021-01-27T02:00+01:00;8115.64;28684.69;23153.69;43.32
2021-01-27T03:00+01:00;8061.6;28207.22;23630.92;42.04
2021-01-27T04:00+01:00;8150.99;29087.57;24374.45;42.27
2021-01-27T05:00+01:00;8158.33;32150.11;23912.24;44.93
2021-01-27T06:00+01:00;8156.76;36911.06;23277.04;51.25
2021-01-27T07:00+01:00;8157.56;40801.63;22607.82;61.57
2021-01-27T08:00+01:00;8161.4;42243.79;23018.75;66.79
2021-01-27T09:00+01:00;8166.2;41970.58;24091.23;66.12
2021-01-27T10:00+01:00;8171.95;41697.05;25133.69;65.47
2021-01-27T11:00+01:00;8171.21;42095.8;25690.74;65.94
2021-01-27T12:00+01:00;8178.21;42264.74;25379.8;65.78
2021-01-27T13:00+01:00;8181.51;42127.71;23450.8;65.54
2021-01-27T14:00+01:00;8180.49;41995.35;21136.73;65.84
2021-01-27T15:00+01:00;8173.26;41751.4;19357.08;66.16
2021-01-27T16:00+01:00;8178.1;41350.77;18776.32;65.9
2021-01-27T17:00+01:00;8180.66;41532.08;19566.95;68.17
2021-01-27T18:00+01:00;8173.86;41643.65;20289.9;70.48
2021-01-27T19:00+01:00;8166.69;41497.52;20844.43;63.99
2021-01-27T20:00+01:00;8163.96;41244.01;20936.36;59.64
2021-01-27T21:00+01:00;8157.08;40381.06;21531.25;55.75
2021-01-27T22:00+01:00;8156.49;38063.5;21958.06;53.1
2021-01-27T23:00+01:00;8150.34;35688.23;22035.17;49.94
2021-01-28T00:00+01:00;8157.35;32628.9;22071.75;46.87
2021-01-28T01:00+01:00;8152.79;31543.18;21448.59;44.93
2021-01-28T02:00+01:00;8152.62;30695.09;20651.8;43.83
2021-01-28T03:00+01:00;8132.45;30105.68;19840.32;42.4
2021-01-28T04:00+01:00;8154.52;30683.59;19395.9;43.64
2021-01-28T05:00+01:00;8155.42;32891.15;18590.76;44.41
2021-01-28T06:00+01:00;8161.78;37500.98;17752.96;53.52
2021-01-28T07:00+01:00;8161.07;40495.68;17155.73;63.46
2021-01-28T08:00+01:00;8174.99;41008.33;17186.38;68.39
2021-01-28T09:00+01:00;8168.62;40979.59;18682.37;66.7
2021-01-28T10:00+01:00;8170.47;40989.26;20309.98;64.98
2021-01-28T11:00+01:00;8164.15;40837.69;21383.84;64
2021-01-28T12:00+01:00;8163.79;40894.06;21684.78;60.74
2021-01-28T13:00+01:00;8157.93;40721.41;21762.06;60.08
2021-01-28T14:00+01:00;8153.77;39372.36;21361.65;59.6
2021-01-28T15:00+01:00;8153.35;39051.05;19852.22;56.71
2021-01-28T16:00+01:00;8149.56;39621.01;18773.87;55
2021-01-28T17:00+01:00;8147.87;39631.7;19527.28;60.62
2021-01-28T18:00+01:00;8154.47;39588.48;20862.51;63.33
2021-01-28T19:00+01:00;8140.91;37746.97;21380.19;60.7
2021-01-28T20:00+01:00;8135.61;37631.61;20737.42;54.92
2021-01-28T21:00+01:00;8124.85;35417.24;19380.65;52.02
2021-01-28T22:00+01:00;8116.26;32659.88;18549.69;51.02
2021-01-28T23:00+01:00;8024.98;28553.35;19671.79;45.51
2021-01-29T00:00+01:00;7943.88;24927.67;20490.59;42.71
2021-01-29T01:00+01:00;7954.06;24130.91;21143.4;39.86
2021-01-29T02:00+01:00;7893.61;23986.91;21918.9;38.42
2021-01-29T03:00+01:00;7984.25;23458.06;23626.97;37.85
2021-01-29T04:00+01:00;8076.31;23713.82;25440.28;37.61
2021-01-29T05:00+01:00;8088.78;25476.96;27938.74;39.83
2021-01-29T06:00+01:00;8102.08;28439.44;30723.95;45
2021-01-29T07:00+01:00;8098.87;31217.01;32685.71;55.42
2021-01-29T08:00+01:00;8106.32;31627.76;34529.38;58.56
2021-01-29T09:00+01:00;8113.44;31591.49;36644.17;58.88
2021-01-29T10:00+01:00;8096.49;31213.08;38954.49;56.67
2021-01-29T11:00+01:00;8097.75;30066.96;41115.09;54.73
2021-01-29T12:00+01:00;8087.74;29626.16;41997.5;53.42
2021-01-29T13:00+01:00;8088.42;28754.71;41839.38;49.01
2021-01-29T14:00+01:00;8102.02;28462.28;40192.73;46.02
2021-01-29T15:00+01:00;8097.31;28641.12;37208.04;50.69
2021-01-29T16:00+01:00;8090.09;29733.41;34536.8;54.98
2021-01-29T17:00+01:00;8090.17;30386.14;32792.79;59.54
2021-01-29T18:00+01:00;8098.87;30380.89;32608.52;60.79
2021-01-29T19:00+01:00;8108.28;30154.39;32337.03;59.38
2021-01-29T20:00+01:00;8105.61;28553.47;32803.28;54.34
2021-01-29T21:00+01:00;8114.16;27636.26;33212.98;50.03
2021-01-29T22:00+01:00;8133.92;26404.35;31633.85;45.9
2021-01-29T23:00+01:00;8138.16;24845.58;30530.63;42.79
2021-01-30T00:00+01:00;8132.65;22777.73;29065.58;42.02
2021-01-30T01:00+01:00;8134.52;21965.04;27884.57;39.42
2021-01-30T02:00+01:00;8143.21;21682.67;26308.2;37.54
2021-01-30T03:00+01:00;8150.48;21467.73;24682.64;35.81
2021-01-30T04:00+01:00;8159.17;21901.06;22775.39;34.86
2021-01-30T05:00+01:00;8169.23;22754.09;20976.51;38.09
2021-01-30T06:00+01:00;8162.31;24033.38;19233.3;41.08
2021-01-30T07:00+01:00;8146.02;25875.18;17759.59;43.35
2021-01-30T08:00+01:00;8149.19;28210.53;16573.32;48.74
2021-01-30T09:00+01:00;8161.55;29577.48;16144.35;57.73
2021-01-30T10:00+01:00;8162.55;29935.17;16528.93;57.81
2021-01-30T11:00+01:00;8159.29;30019.73;17123.91;57.78
2021-01-30T12:00+01:00;8156.27;29545.89;16787.57;55.13
2021-01-30T13:00+01:00;8153.36;29371.18;15687.77;50.6
2021-01-30T14:00+01:00;8159.57;28604.4;14840.97;47.99
2021-01-30T15:00+01:00;8164;28947.12;13948.79;48.05
2021-01-30T16:00+01:00;8170.26;28980.02;13403.79;56.58
2021-01-30T17:00+01:00;8173.25;29298.4;13942.82;60.58
2021-01-30T18:00+01:00;8171.49;29444.09;14380.05;61.65
2021-01-30T19:00+01:00;8177.07;29639.31;14265.02;59.62
2021-01-30T20:00+01:00;8177.6;29050.03;14405.07;52.78
2021-01-30T21:00+01:00;8176.98;27847.63;15122.16;46.96
2021-01-30T22:00+01:00;8171;26592.74;15865.14;46.98
2021-01-30T23:00+01:00;8155.01;25126.81;16535.88;42.3
2021-01-31T00:00+01:00;8162.9;23288.27;16352.16;42.08
2021-01-31T01:00+01:00;8175.63;23167.09;16052.63;40.98
2021-01-31T02:00+01:00;8178.25;22643.01;16145.92;40.51
2021-01-31T03:00+01:00;8183.37;21833.33;15938.77;39.5
2021-01-31T04:00+01:00;8184.06;21966.49;15870.85;38.61
2021-01-31T05:00+01:00;8182.75;22191.4;16359.96;40.41
2021-01-31T06:00+01:00;8165.64;23088.88;16380.02;40.37
2021-01-31T07:00+01:00;8173.53;23974.42;17208.93;41.29
2021-01-31T08:00+01:00;8178.83;24360.39;17845.67;44.85
2021-01-31T09:00+01:00;8174.01;24876.74;19070.62;49.15
2021-01-31T10:00+01:00;8170.66;25318.58;20515.21;50.73
2021-01-31T11:00+01:00;8169.12;25221.04;21673.53;51.14
2021-01-31T12:00+01:00;8165.64;25085.49;21913.12;50.37
2021-01-31T13:00+01:00;8172;24739.39;21016.93;46.23
2021-01-31T14:00+01:00;8170.77;24877.25;18729.03;45.9
2021-01-31T15:00+01:00;8173.74;25561.07;15380.09;47.92
2021-01-31T16:00+01:00;8169.49;27610.81;13056.69;52.92
2021-01-31T17:00+01:00;8165.82;28782.72;13923.49;64.46
2021-01-31T18:00+01:00;8168.6;29395.53;15817.3;63.88
2021-01-31T19:00+01:00;8167.41;29343.82;17347.83;62.35
2021-01-31T20:00+01:00;8162.28;28876.65;18313.47;57.99
2021-01-31T21:00+01:00;8160.1;27282.61;19088.27;51.34
2021-01-31T22:00+01:00;8167.5;25931.41;19527.34;49.28
2021-01-31T23:00+01:00;8170.41;24980.26;20102;45.36
2021-02-01T00:00+01:00;8209.26;24362.52;20473.92;41.18
2021-02-01T01:00+01:00;8204.45;23817.59;20839.98;40
2021-02-01T02:00+01:00;8207.04;23512.76;21326.45;40
2021-02-01T03:00+01:00;8206.95;23589.33;21922.93;38.51
2021-02-01T04:00+01:00;8206.79;24823.63;22763.08;36.48
2021-02-01T05:00+01:00;8204.32;27589.12;23451.26;39.99
2021-02-01T06:00+01:00;8208.54;32281.82;24063.08;53.94
2021-02-01T07:00+01:00;8187.21;37234.6;24413.11;63.39
2021-02-01T08:00+01:00;8194.52;38566.48;24429.34;64.81
2021-02-01T09:00+01:00;8197.01;39123.97;24158.93;65.1
2021-02-01T10:00+01:00;8198.35;39179.23;23569.87;64.66
2021-02-01T11:00+01:00;8200.2;39303.66;23007.77;65.57
2021-02-01T12:00+01:00;8201.42;39862.63;21771.05;64.46
2021-02-01T13:00+01:00;8204.32;39911.09;19970.69;64.76
2021-02-01T14:00+01:00;8205.24;39955.17;17904.82;64
2021-02-01T15:00+01:00;8196.81;39878.65;16304.49;63.3
2021-02-01T16:00+01:00;8181.31;39796.39;15015.43;64.26
2021-02-01T17:00+01:00;8167.85;39963.94;14693.33;70.17
2021-02-01T18:00+01:00;8178.67;39951.04;14236.46;81.58
2021-02-01T19:00+01:00;8184.42;39209.18;13666.13;69.9
2021-02-01T20:00+01:00;8177.54;38628.07;13227.41;62.29
2021-02-01T21:00+01:00;8179.08;38162.14;13042.72;56.36
2021-02-01T22:00+01:00;8182.58;36768.03;13012.25;55.25
2021-02-01T23:00+01:00;8177.45;33607.75;13165.69;49.4
2021-02-02T00:00+01:00;8179.89;32228.73;13502.01;46.13
2021-02-02T01:00+01:00;8181.21;30322.82;13975.42;45.05
2021-02-02T02:00+01:00;8189.21;29078.93;14074.43;43.59
2021-02-02T03:00+01:00;8191.61;29084.23;13884.91;42.08
2021-02-02T04:00+01:00;8204.04;30065.2;14026.42;43.98
2021-02-02T05:00+01:00;8206.03;32915.16;13568.93;46.09
2021-02-02T06:00+01:00;8199.49;36501.29;13249.86;58.17
2021-02-02T07:00+01:00;8196.27;38955.63;13231.76;63.34
2021-02-02T08:00+01:00;8202.57;39342.7;14033.6;78.13
2021-02-02T09:00+01:00;8198;39342.34;15375.4;69.46
2021-02-02T10:00+01:00;8195.68;39528.01;16882.33;66.28
2021-02-02T11:00+01:00;8192.96;39594.33;18218.75;65.17
2021-02-02T12:00+01:00;8177.26;39192.27;19058.47;61.47
2021-02-02T13:00+01:00;8116.52;38958.91;19248.41;61.04
2021-02-02T14:00+01:00;8083.46;38810.78;19448.99;59.47
2021-02-02T15:00+01:00;8124.09;38974.22;19496.99;54.45
2021-02-02T16:00+01:00;8162.52;39148.1;19497.44;47.97
2021-02-02T17:00+01:00;8159.5;39392.2;21102.48;58.14
2021-02-02T18:00+01:00;8153.83;39281.71;22719.6;58.18
2021-02-02T19:00+01:00;8155.13;38511.82;23596.89;58.06
2021-02-02T20:00+01:00;8129.32;34447.74;24836.42;49.96
2021-02-02T21:00+01:00;8125.55;29506.02;25499.83;47.47
2021-02-02T22:00+01:00;8113.87;27163.46;26686.28;46.54
2021-02-02T23:00+01:00;8122.93;24154.09;27063.56;40.62
2021-02-03T00:00+01:00;8130.47;20645.54;27848.09;35.58
2021-02-03T01:00+01:00;8130.05;18813.42;28185.36;31.41
2021-02-03T02:00+01:00;8128.36;18349.16;28406.24;30.78
2021-02-03T03:00+01:00;8128.33;18349.09;28922.8;29.99
2021-02-03T04:00+01:00;8124.5;19441.71;29465.59;31.76
2021-02-03T05:00+01:00;8117.55;21528.17;30389.92;37.91
2021-02-03T06:00+01:00;8112.97;26354.44;30769.12;41.2
2021-02-03T07:00+01:00;8100.69;31784.94;30917.63;55.91
2021-02-03T08:00+01:00;8108.91;32632.17;29854.62;56.08
2021-02-03T09:00+01:00;8109.79;32951.51;29598.5;56.08
2021-02-03T10:00+01:00;8108.88;32928.09;29847.41;54.03
2021-02-03T11:00+01:00;8105.61;33085.01;29216.9;56.97
2021-02-03T12:00+01:00;8106.69;32921.57;29103.12;54.31
2021-02-03T13:00+01:00;8106.68;32567.16;30409.21;51.79
2021-02-03T14:00+01:00;8096.07;31488.82;32386.69;45.92
2021-02-03T15:00+01:00;8103.74;30565.76;33108.64;43.62
2021-02-03T16:00+01:00;8102.36;30836.13;33871.34;42.01
2021-02-03T17:00+01:00;8094.25;31619.02;34686.08;48.01
2021-02-03T18:00+01:00;8098.72;32013.44;36237.06;53.25
2021-02-03T19:00+01:00;8098.08;30658;36919.91;50.86
2021-02-03T20:00+01:00;8044.52;27253.25;37391.79;43.71
2021-02-03T21:00+01:00;8101.43;23902.81;38129.52;41.79
2021-02-03T22:00+01:00;8120.04;21994.39;37738.25;40.15
2021-02-03T23:00+01:00;8117.28;20561.76;37090.53;35.51
2021-02-04T00:00+01:00;7930.15;19208.12;36351.68;33.87
2021-02-04T01:00+01:00;7810.02;18527.04;35942.28;33.39
2021-02-04T02:00+01:00;7809.25;18036.23;35162.58;32.89
2021-02-04T03:00+01:00;7813.47;18076.58;33831.05;31.99
2021-02-04T04:00+01:00;7815.67;19392.32;32677.77;35.2
2021-02-04T05:00+01:00;7806.95;22167.41;31960.45;39.37
