;Electricity_Price_EUR_Wh;Feed_in_Tariff_EUR_Wh;PV_Power_W
421;0.00031539870800000004;8.160000000000003e-05;2440.0884716666674
422;0.00031539870800000004;8.160000000000003e-05;2590.214723333333
423;0.00031539870800000004;8.160000000000003e-05;2590.210441666667
424;0.00031539870800000004;8.160000000000003e-05;2590.216096666666
425;0.00031539870800000004;8.160000000000003e-05;2590.211545
426;0.00031539870800000004;8.160000000000003e-05;2590.21476
427;0.00031539870800000004;8.160000000000003e-05;2590.2205200000003
428;0.00031539870800000004;8.160000000000003e-05;2590.213976666666
429;0.00031539870800000004;8.160000000000003e-05;2590.2133683333327
430;0.00031539870800000004;8.160000000000003e-05;2590.213278333333
431;0.00031539870800000004;8.160000000000003e-05;2628.4777616666665
432;0.00031539870800000004;8.160000000000003e-05;2855.9426416666665
433;0.00031539870800000004;8.160000000000003e-05;2855.9493816666663
434;0.00031539870800000004;8.160000000000003e-05;2855.9427166666665
435;0.00031539870800000004;8.160000000000003e-05;2855.9487933333335
436;0.00031539870800000004;8.160000000000003e-05;2855.9493316666662
437;0.00031539870800000004;8.160000000000003e-05;2855.9411733333327
438;0.00031539870800000004;8.160000000000003e-05;2855.9478549999994
439;0.00031539870800000004;8.160000000000003e-05;2855.9499166666665
440;0.00031539870800000004;8.160000000000003e-05;2855.940828333333
441;0.00031539870800000004;8.160000000000003e-05;2855.942673333333
442;0.00031539870800000004;8.160000000000003e-05;3164.953371666667
443;0.00031539870800000004;8.160000000000003e-05;3202.570406666667
444;0.00031539870800000004;8.160000000000003e-05;3202.5817433333336
445;0.00031539870800000004;8.160000000000003e-05;3202.572946666666
446;0.00031539870800000004;8.160000000000003e-05;3202.578773333333
447;0.00031539870800000004;8.160000000000003e-05;3202.5667516666667
448;0.00031539870800000004;8.160000000000003e-05;3202.5711816666667
449;0.00031539870800000004;8.160000000000003e-05;3202.5659749999995
450;0.00031539870800000004;8.160000000000003e-05;3202.568256666666
451;0.00031539870800000004;8.160000000000003e-05;3202.5699699999996
452;0.00031539870800000004;8.160000000000003e-05;3361.531855
453;0.00031539870800000004;8.160000000000003e-05;3451.217338333334
454;0.00031539870800000004;8.160000000000003e-05;3451.220208333333
455;0.00031539870800000004;8.160000000000003e-05;3451.2191033333324
456;0.00031539870800000004;8.160000000000003e-05;3451.216911666667
457;0.00031539870800000004;8.160000000000003e-05;3451.216438333334
458;0.00031539870800000004;8.160000000000003e-05;3451.213456666666
459;0.00031539870800000004;8.160000000000003e-05;3451.217901666666
460;0.00031539870800000004;8.160000000000003e-05;3451.216625
